language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.077Z,"Ma’aikatar tsaron cikin gida (DHS) ta ce jami’an sun yi harbi ne domin kariyar kai bayan Pretti, wanda suka ce yana da riƙe da bindiga, ya bijirewa yunƙurinsu na ƙwace masa makamai.",media_and_online,news_reporting,public_interest,,safe,true,,c2c38caa-0e22-4741-ae90-a9a96376a655,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.079Z,"Lamarin, wanda ya zo makonni biyu bayan harbe Renee Nicole Good da wani jami’in shige-da-fice ya yi, ya haifar da ci gaban zanga-zanga tare da kiraye kiraye da shugabannin yankin cewa jami'an tsaron gwamnatin tarayya su fice daga birnin.",media_and_online,news_reporting,public_interest,,safe,true,,2091ecbf-6411-4e77-9ce1-62919a7733c6,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.079Z,Masu bibiyar shafin BBC Hausa kai-tsaye barkanmu da safiyar wannan rana ta Lahadi.,media_and_online,news_reporting,public_interest,,safe,true,,6f3b38d7-d92d-4bf9-8fdc-a15e2edb0368,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.080Z,"Kamar kullum, yau ma za mu kawo muku abubuwan da ke faruwa a Najeriya da sauran sassan duniya.",media_and_online,news_reporting,public_interest,,safe,true,,68d7ada1-9f5c-4db0-a197-155f9fb6ce9e,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.081Z,"Za ku iya leƙawa shafukan sada zumuntanmu na intanet, da facebook da X da kuma whatsapp domin karanta sauran labarai da kallon bidiyo da tafka muhawara kan labaran da mu ke wallafawa.",media_and_online,news_reporting,public_interest,,safe,true,,bae9998e-6619-4357-ada9-8ca7c110c4b4,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.391Z,"Tottenham da Liverpool na tattaunawa kan yarjejeniyar fam miliyan 5 game da kaftin din Scotland Andy Robertson, 31.",media_and_online,news_reporting,public_interest,,safe,true,,0b36ea37-1186-4ecc-818c-f5ec504088a5,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.392Z,A daya ɓangaren kuma Liverpool ta sabunta buƙatar da take yi wa ɗanwasan baya na Fulham da Amurka mai shekara 28 Antonee Robinson.,media_and_online,news_reporting,public_interest,,safe,true,,0ad19281-b540-46be-aa46-118687912354,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.393Z,"Bournemouth na dab da kammala yarjejeniya kan karɓo aron golan Lazio da Girka Christos Mandas, mai shekara 24.",media_and_online,news_reporting,public_interest,,safe,true,,04c97d19-a7bb-4958-a030-1fb2e900d5cd,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.393Z,"Arsenal sai ta lale fam miliyan 80 kafin ɗauko ɗanwasan gaba na Atletico Madrid da Argentina Julian Alvarez, mai shekara 25.",media_and_online,news_reporting,public_interest,,safe,true,,ea76ca82-aa7d-4f19-8eb0-0f7dcbc14076,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.394Z,"Sunderland ta tuntuɓi Borussia Monchengladbach game da golan Switzerland Jonas Omlin, mai shekara 32.",media_and_online,news_reporting,public_interest,,safe,true,,9607257c-722c-4049-a75f-4d87d114ca28,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.395Z,"Ɗanwasan baya na Ukraine Oleksandr Zinchenko, mai shekara 29, na ci gaba da tattaunawa da Arsenal kan batun zama ɗanwasan Ajax maimakon aro.",media_and_online,news_reporting,public_interest,,safe,true,,a9771a43-e014-46e3-a0d5-498e6f97ca0b,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.395Z,Crystal Palace na neman wanda zai maye gurbin Marc Guehi da ya koma taka leda a Manchester City.,media_and_online,news_reporting,public_interest,,safe,true,,5fa366f6-5f8a-487a-9db1-ffc85fe07196,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.851Z,"Bayan da tankiya ta ɓarke tsakanin Washington da Tehran sakamakon ƙazamin murkushe masu zanga-zanga da gwamnatin Iran ta yi, Saudi Arabia da Qatar da Oman, sun ƙaddamar da wani gagarumin yunƙuri na hana shugaban Amurka Donald Trump kai wa Iran hari, saboda fargabar cewa irin wannan matakin zai haifar da ""mummunan martani a yankin"", kamar yadda wani babban jami'in Saudiyya ya shaida wa AFP.",media_and_online,news_reporting,public_interest,,safe,true,,c3284f43-c721-444d-89db-0302c964037d,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.853Z,"Jami'in na Saudiyya ya ce ƙasashen yankin Gulf guda uku sun gudanar da ƙasurgumin aikin diflomasiyya domin shawo kan shugaban Amurka ya bai wa shugabannin Iran damar nuna nadama, kuma har yanzu hanyoyin sadarwa a buɗe suke domin ƙarfafa amincewar juna.",media_and_online,news_reporting,public_interest,,safe,true,,957f4107-0688-4f83-9130-1aae215ceef4,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.853Z,"Yaya ƙasashen yankin Gulf na Farisa ke kallon ""makwabciyarsu da ek fama da rashin kwanciyar hankali"" kuma menene damuwarsu kan halin da ta ke ciki?",media_and_online,news_reporting,public_interest,,safe,true,,d02b905e-e499-423f-b341-655c3be285c7,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.854Z,"Yiwuwar ɗaukar matakin soji na Amurka kan Iran ya kasance wani muhimmin batu da ke matuƙar kawo damuwa a ayyukan diflomasiyyan ƙasashen larabawa, musamman tsakanin kasashen da ke ƙungiyar ƙasashen yankin Gulf.",media_and_online,news_reporting,public_interest,,safe,true,,4248b03e-a506-434a-b37d-d1a1590fd67c,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.855Z,"Wannan damuwar ta samo asali ne daga kusancin da suke da ƙasar Iran, wanda duk da kasancewarta makwabciya ƙasashen yankin Tekun Fasha, dangantaka tsakaninsu ta na tangal-tangal tsakanin takun saƙa zuwa samun cikakkiyar fahimta zauwa yankewar zamantakewa baki ɗaya.",media_and_online,news_reporting,public_interest,,safe,true,,d3dafb83-ded7-478d-b002-9e6be025574e,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.857Z,"Sai dai kuma, sake dawo da hulɗa tsakanin Saudiyya da Iran tare da shiga tsakani na ƙasar China a shekarar 2023, wani lokaci ne da ya kafa dangantakar a kan sabbin ginshiki, ciki har da mutunta ƙa'idar rashin tsoma baki a cikin harkokin cikin gidan juna, don samar da yanayin diflomasiyya na kwanciyar hankali.",media_and_online,news_reporting,public_interest,,safe,true,,b7bb1763-c44e-4b4d-a5d0-04d3751fd3ed,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.858Z,"A cikin wannan yanayi, wasu manyan biranen yankin Gulf sun ƙulla hulɗar diflomasiyya da ɓangarori daban-daban don hana ɓarkewar rikici kan Iran, wanda zai iya haifar da sauyin gwamnati.",media_and_online,news_reporting,public_interest,,safe,true,,7e9cdac7-7f7b-45fc-9789-8845d41b39fc,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.859Z,"Ƙasashen yankin tekun Fasha na da gagarumin ƙarfin tattalin arziki da kuma zuba jari mai yawa a ƙasar Amurka, yayin da a sa'i daya kuma suna daidaita hulɗar da ke tsakaninsu da sauran manyan ƙasashen duniya ciki har da ƙasar China.",media_and_online,news_reporting,public_interest,,safe,true,,cf95d05c-a7fc-45ad-bc86-1e6cfeafea86,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.860Z,"Wannan kayan aiki ya ba su damar da ba a taɓa ganin irinta ba wajen tafiyar da husuma da kuma yin matsin lamba kan ɓangarori daban-daban da nufin hana ɓarkewar tashin hankalin soji a Iran, kuma mafi mahimmanci, tabbatar da cewa yankin Gulf ya kasance cikin ƴanci daga duk wani rikici.",media_and_online,news_reporting,public_interest,,safe,true,,49e1f981-222b-424d-b96b-e74e1d530c5f,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.861Z,"Ahmed Shizawi, marubuci kuma mai sharhi kan harkokin siyasar Oman, ya yi imanin cewa, ƙasashen yankin Gulf na da ingantattaccen tsarin diflomasiyya da za su iya yin matsin lamba daga kowane ɓangare, ta hanyar sadarwa kai tsaye a lokutan tashin hankali ko kuma ta hanyar shiga tsakani, kamar abin da Oman ke yi da Iran.",media_and_online,news_reporting,public_interest,,safe,true,,0e48a917-755d-465f-87c1-0ce4c8c4d790,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.862Z,Yanzu za ku iya samun labaran BBC Hausa kai-tsaye a wayoyinku.,media_and_online,news_reporting,public_interest,,safe,true,,6534b309-0e3e-41f9-b8f5-a826235c03af,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.863Z,"A cikin shekaru 20 da suka gabata, ƙasashen yankin Gulf sun yi ƙoƙarin inganta tattalin arzikinsu a maimakon da dogaro da man fetur da kuma mayar da hankali kan ɓangarori daban-daban kamar ayyukan gidaje, yawon buɗe ido da fasaha da kiwon lafiya, da zuba jari.",media_and_online,news_reporting,public_interest,,safe,true,,e5651f89-0809-497a-af10-66b225affabc,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.864Z,Sun kuma nemi ƙarfafa matsayinsu a tarukan duniya da cibiyoyin yanke shawara ta hanyar taka rawar shiga tsakani a lamuran kasa da kasa maus sarƙaƙiya.,media_and_online,news_reporting,public_interest,,safe,true,,91bd7983-e7d8-4cd5-9ee3-b47e5a74dc03,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.864Z,"To sai dai kuma a na su ɓangaren, har yanzu wannan yunƙurin na dauke da sharaɗin tabbatar da zaman lafiya a yankin, wanda duk wani hari da Amurka za ta iya kai wa Iran zai yi matuƙar tasiri.",media_and_online,news_reporting,public_interest,,safe,true,,8f12ee6f-bb7e-4193-937e-cbcf1c7e2af0,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.866Z,"Ahmed Shizawi, marubucim dan ƙasar Oman kuma manazarcin siyasa ya yi imanin cewa, ƙasashen yankin Gulf na fuskantar babban koma-baya dangane da yadda tashe-tashen hankula ke ƙara ƙamari a baya-bayan nan tsakanin Washington da Teheran, kuma suna kallon matakin na diflomasiyya a matsayin wani yunƙuri na tabbatar da tsaronsu a yankin da ka iya ganin taɓarɓrewar al'amura da ke barazana ga zaman lafiyarsu.",media_and_online,news_reporting,public_interest,,safe,true,,41557668-580a-473e-a92e-c86bde299f89,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.867Z,"Yana mai cewa: ""Don kiyaye zaman lafiya da tattalin arzikinsu da kuma hana ƙasashensu zama fagen daga a rikice-rikice tsakanin ƙasashen ketare, kodayaushe suna karkata zuwa ga tsarin diflomasiyya, da nufin jawo gwamnatin Amurka kan tafarkin diflomasiyya maimakon ɗaukar matakin soja.",media_and_online,news_reporting,public_interest,,safe,true,,a78b04ea-56ce-4119-ba3e-409ec1acad2f,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.868Z,"Suna ci gaba da ƙulla ƙawance da Amurka, kuma a lokaci guda suna hulɗa da babbar makwabciyarsu kamar Iran.",media_and_online,news_reporting,public_interest,,safe,true,,34a9762c-5e7f-4048-81d1-da923fadb76a,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.868Z,"Samar da daidaito tsakanin ƙawance da Washington da hulɗa da Tehran, ya kasance babban ƙalubale ga ƙungiyar haɗin gwiwar ƙasashen yankin Gulf.""",media_and_online,news_reporting,public_interest,,safe,true,,39ebd265-04e9-41a1-9102-f42da829cfdc,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.869Z,"Ana nuna matuƙar shakku da damuwa kan yiwuwar rugujewar gwamnatin Iran a waɗannan ƙasashe, saboda ana fargabar hakan zai iya haifar da ɓullar mayaƙan sa-kai masu adawa da juna ko kuma bullowar ƙungiyoyi masu iƙirarin ballewa a cikin kasar.",media_and_online,news_reporting,public_interest,,safe,true,,305af3a6-5bbd-4975-a6f4-1e5274ccbf2f,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.870Z,"A cewar wasu majiyoyin da suka zanta da BBC, irin wannan lamari na iya haifar da ruɗani na tsaro, sakamakon cewa ba zai tsaya ga Iran kaɗai ba, zai iya yaɗuwa zuwa ƙasashen yankin Gulf.",media_and_online,news_reporting,public_interest,,safe,true,,665e0b70-e63e-4ff1-baa3-7ce28b2f1c88,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.870Z,"Bugu da ƙari, suna nuna damuwa cewa ɗora gwamnatin da Amurka da Isra'ila ke marawa baya zai ƙara tasirin Isra'ila a cikin Iran.",media_and_online,news_reporting,public_interest,,safe,true,,84dbf914-273c-48c9-aec3-6f39caaf5db2,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.872Z,"Hisham Ghannam, ɗan ƙasar Saudiyya kuma masani a cibiyar Carnegie ta Gabas ta Tsakiya, ya ce gwamnatin Iran na yanzu, duk da ""matsaloli da halin da suke ciki"" ta kasance wanda lissafinsa da martaninsa ya kasance abin fahimta wanda ya yi nuni da yanayin hasashen da dta ke yi kan al'amuran duniya.",media_and_online,news_reporting,public_interest,,safe,true,,76ed6053-d14c-484b-94f6-bd33aeae2fdd,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.873Z,"Ya yi imanin cewa, ƙasashen yankin Gulf sun fi son yin garambawul ga tsarin mulki a hankali fiye da rugujewarsu ba zato ba tsammani, domin rashi tabbas kan yanayin wadanda za su mamaye madafun iko bayan hamɓarar da gwamnatin da ke mulki.",media_and_online,news_reporting,public_interest,,safe,true,,682098f2-1654-4e9b-8710-6b944e9becd0,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.873Z,"Mista Ghannam ya yi gargaɗin cewa, duk wani sauyi da aka samu a gwamnatin Iran a halin yanzu, zai iya share fagen ɓullowar sabbin masu tsatsauran ra'ayi daga halin da ba a taɓa ganin irinsa ba, yana mai cewa:",media_and_online,news_reporting,public_interest,,safe,true,,b0fbda1f-8233-4950-b457-7f6288ff9d8b,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.875Z,"""Rushewar Iran zai kasance mafi hatsari fiye da rugujewar gwamnatin Saddam Hussein a Iraki, saboda rikice-rikice na ƙabilanci da addini a Iran da kuma yaɗuwar dakarunƙungiyoyi masu ɗauke da makamai da ke da alaƙa da ita a wasu manyan biranen ƙasashem Larabawa."" A cewarsa, irin wannan yanayin zai iya haifar da rikice-rikicen ƙabilanci da za su iya haifar da miliyoyin mutane su rasa matsugunansu, da rikicin jin ƙai, da kuma barazanar tsaro daban-daban.",media_and_online,news_reporting,public_interest,,safe,true,,34e9a042-85d4-4fef-9e0c-1cfe98b585bc,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.876Z,"Ya kuma yi gargadin cewa mayaƙan sa-kai da ke da alaƙa da Iran waɗanda ke Iraki da Lebanon da Yemen da sauran ƙasashe za su iya zama abin da ya kira ""ƙungiyoyin ta'addanci"" masu zaman kansu idan gwamnatin tsakiya ta ruguje, lamarin da zai ƙara ta'azzara barazanar tsaro a yankin.",media_and_online,news_reporting,public_interest,,safe,true,,7ef916a4-852a-4a0d-ab1b-5f48f2e92824,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.877Z,"Shi kuma Ahmad Shizawi yana ganin cewa faɗuwar gwamnatin Iran a wannan lokaci bai dace da muradun ƙasashen yankin Gulf ba, domin kuwa waɗannan ƙasashe sun damu da ɓullowar gwamnatoci masu tsauraran ra'ayoyi bayan rugujewar gwamnati mai ci a yanzu.",media_and_online,news_reporting,public_interest,,safe,true,,244c6873-5459-4c46-ae93-4f669ca88e7c,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.877Z,"A cewarsa, duk wani giɓi na siyasa zai haifar da taɓarɓarewar tsaro da ɓullowar aƙidar ƙyamar wadanda ba Larabawa.",media_and_online,news_reporting,public_interest,,safe,true,,bea4f9b5-e9cc-4117-ae67-dbcea2412dfb,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.878Z,"Har ila yau ya ce rugujewar gwamnatin Iran zai haifar da kwararar ƴan gudun hijira zuwa ƙasashen yankin Gulf, da kuma safarar makamai da shigo da su cikin waɗannan ƙasashe, wanda a cewarsa zai haifar da babbar barazana ga tsaro da zaman lafiyar yankin.",media_and_online,news_reporting,public_interest,,safe,true,,e6162d03-29aa-4e63-9bca-cfc2c2817025,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.879Z,"A taƙaice dai ƙoƙarin da ƙasashen yankin Gulf suke yi na hana ɓarkewar rikicin soji a ɓangare guda da kuma tabbatar da kasancewar gwamnatin Iran ɗin ""duk da la'akari da irin da sukar da ake yi mata"" a ɗaya ɓangaren ana iya fahimtar da su a cikin tsarin ""taƙaita haɗari""; Hanyar da ta kasance wata siffa ta diflomasiyyar wasu manyan ƙasashen yankin Gulf a shekarun baya-bayan nan.",media_and_online,news_reporting,public_interest,,safe,true,,1077f94e-8b33-444a-a4fe-59e1c2349e83,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.880Z,"A kan haka ne manyan ƙasashen yankin tekun Fasha ke ci gaba da dagewa kan ƙarfafa danƙon kawancen da suke da shi da Washington, yayin da suke la'akari da muhimmancin alaƙarsu da Iran ""a yanayin da ya ke a yanzu"" domin kaucewa duk wata arangama ta kai tsaye da za ta iya jefa yankin cikin wani mummunan yanayi da zai haifar da sakamako mara daɗi.",media_and_online,news_reporting,public_interest,,safe,true,,ee3992dc-7b16-4174-905a-9ede05f189b4,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c8013e018j9o,2026-01-25T09:07:35.191Z,"Isra'ila ta ƙara matsar da shingenta - da aka amince da ta tsaya a lokacin yarjejeniyar tsagaita wuta a matsayin wurin da take iko da shi - zuwa cikin Gaza, wani abu da ya ƙara haifar da fargaba tsakanin Falasɗinawa.",media_and_online,news_reporting,public_interest,,safe,true,,236b204f-1207-4c6e-b7c5-4923e10cc345,Collected from BBC Hausa
